workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton,distance,closer to home,closer to work,routeTime
46.2,6.14,53.0,46.2,6.14,47.0,103,202563542,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
47.35,8.53,18.0,47.35,8.53,23.0,103,20443862,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 2.3871040079327557)","('Zurich', 2.3871040079327557)",0.0
46.2,6.14,87.0,46.2,6.14,15.0,103,97402119,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
47.2,5.94,60.0,47.2,5.94,38.0,103,399387122,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
46.61,7.1,27.0,46.61,7.1,69.0,103,785670169,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 34.18061047237138)","('Lausanne', 34.18061047237138)",0.0
46.94,7.43,15.0,46.94,7.43,55.0,103,475230468,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 3.8027497169573032)","('Bern', 3.8027497169573032)",0.0
45.9,6.44,12.0,45.9,6.43,13.0,103,304548188,France,France,-,-,0.7733338843904543,"('Annecy', 24.228535047205675)","('Annecy', 25.00186739343976)",14.816666666666666
45.97,7.95,72.0,45.97,7.95,32.0,104,778447614,Italia,Italia,-,-,0.0,"('Sion', 54.712008317337386)","('Sion', 54.712008317337386)",0.0
47.74,7.24,75.0,47.74,7.24,29.0,104,3131620193,France,France,-,-,0.0,"('Mulhouse', 7.059757788065682)","('Mulhouse', 7.059757788065682)",0.0
45.95,9.67,46.0,45.97,9.65,10.0,104,471208191,Italia,Italia,-,-,2.7067558978204236,"('Varese', 65.9113999891504)","('Varese', 66.89515855531558)",4.366666666666666
46.23,6.13,41.0,46.23,6.13,29.0,104,72903268,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 4.367784811888054)","('Geneva', 4.367784811888054)",0.0
46.19,7.34,22.0,46.19,7.34,82.0,104,580032495,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 4.8727771688410115)","('Sion', 4.8727771688410115)",0.0
47.72,7.33,73.0,47.72,7.33,29.0,104,71874566,France,France,-,-,0.0,"('Mulhouse', 3.342864247409848)","('Mulhouse', 3.342864247409848)",0.0
46.22,6.14,12.0,46.23,6.13,23.0,104,236893379,Suisse,Suisse,Genève,Genève,1.3512677750738207,"('Geneva', 4.367784811888054)","('Geneva', 3.0257764569389325)",3.85
47.5,8.73,43.0,47.5,8.73,61.0,104,229630522,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 20.064927021975713)","('Zurich', 20.064927021975713)",0.0
46.8,7.16,22.0,46.8,7.16,53.0,104,2560301759,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Bern', 26.67058745018392)","('Bern', 26.67058745018392)",0.0
46.57,7.07,10.0,46.57,7.07,24.0,104,953931247,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 31.089123973486984)","('Lausanne', 31.089123973486984)",0.0
47.45,8.46,54.0,47.45,8.46,48.0,104,708013147,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 11.470036888312013)","('Zurich', 11.470036888312013)",0.0
47.38,8.54,86.0,47.38,8.54,17.0,104,103044416,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.2,6.14,36.0,46.2,6.14,67.0,104,1192720748,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
45.83,6.81,21.0,45.83,6.81,83.0,104,509127690,Italia,Italia,-,-,0.0,"('Annecy', 54.20984604150633)","('Annecy', 54.20984604150633)",0.0
47.6,9.6,49.0,47.6,9.6,55.0,104,2794082212,Deutschland,Deutschland,-,-,0.0,"('Zurich', 83.0065852015087)","('Zurich', 83.0065852015087)",0.0
47.41,8.64,24.0,47.41,8.64,33.0,104,136389098,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 8.308589061582191)","('Zurich', 8.308589061582191)",0.0
47.37,8.54,10.0,47.37,8.56,13.0,104,34056433,Suisse,Suisse,Zürich,Zürich,1.5052147641806635,"('Zurich', 0.8386823848141076)","('Zurich', 0.8386823848142152)",5.166666666666667
46.4,6.65,34.0,46.4,6.65,68.0,104,449555268,France,France,-,-,0.0,"('Lausanne', 14.868024774864496)","('Lausanne', 14.868024774864496)",0.0
46.07,7.69,25.0,46.07,7.69,76.0,104,1476592206,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 31.849260457449034)","('Sion', 31.849260457449034)",0.0
47.68,8.62,38.0,47.68,8.62,41.0,104,67622563,Suisse,Suisse,Schaffhausen,Schaffhausen,0.0,"('Zurich', 35.2128366277757)","('Zurich', 35.2128366277757)",0.0
47.53,8.55,33.0,47.53,8.55,28.0,104,341284934,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 18.15006478378688)","('Zurich', 18.15006478378688)",0.0
45.8,8.88,43.0,45.8,8.88,15.0,104,361912971,Italia,Italia,-,-,0.0,"('Varese', 4.589467112780772)","('Varese', 4.589467112780772)",0.0
47.56,7.58,23.0,47.56,7.58,15.0,104,3366940451,Suisse,Suisse,Basel-Stadt,Basel-Stadt,0.0,"('Basel', 1.6743361716465146)","('Basel', 1.6743361716465146)",0.0
47.64,6.86,51.0,47.64,6.86,53.0,104,508332223,France,France,-,-,0.0,"('Mulhouse', 37.4517533003082)","('Mulhouse', 37.4517533003082)",0.0
46.74,7.64,20.0,46.79,7.54,29.0,104,25353626,Suisse,Suisse,Bern - Berne,Bern - Berne,9.424131838068796,"('Bern', 15.141445835364816)","('Bern', 23.646828638475768)",12.95
45.85,6.1,31.0,45.85,6.1,18.0,104,3221272516,France,France,-,-,0.0,"('Annecy', 5.704504113384962)","('Annecy', 5.704504113384962)",0.0
47.26,6.01,55.0,47.26,6.01,49.0,104,450526942,France,France,-,-,0.0,"('Pontarlier', 47.46111061695262)","('Pontarlier', 47.46111061695262)",0.0
47.4,8.58,12.0,46.01,8.96,18.0,105,794059,Suisse,Suisse,Ticino,Zürich,157.15428045757903,"('Varese', 23.74480858721783)","('Zurich', 4.3374320839016125)",145.73333333333332
46.2,6.14,37.0,46.2,6.14,48.0,105,368586239,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
46.2,6.14,28.0,46.2,6.14,76.0,105,3041555480,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
45.81,8.97,43.0,45.81,8.97,62.0,105,568340860,Italia,Italia,-,-,0.0,"('Varese', 11.154319669544549)","('Varese', 11.154319669544549)",0.0
46.24,8.9,30.0,46.24,8.9,75.0,105,397610678,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 47.28147589652067)","('Varese', 47.28147589652067)",0.0
47.39,8.68,17.0,47.39,8.68,88.0,105,331073551,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 10.120061615664088)","('Zurich', 10.120061615664088)",0.0
46.2,6.24,56.0,46.2,6.24,33.0,105,97747212,France,France,-,-,0.0,"('Annemasse', 0.6469590840623106)","('Annemasse', 0.6469590840623106)",0.0
47.15,8.34,12.0,47.15,8.34,18.0,105,261312297,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 9.255478581586914)","('Luzern', 9.255478581586914)",0.0
46.61,7.05,72.0,46.61,7.05,30.0,105,323728570,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Lausanne', 30.496529728529058)","('Lausanne', 30.496529728529058)",0.0
47.46,6.75,47.0,47.46,6.75,47.0,105,512534531,France,France,-,-,0.0,"('Mulhouse', 54.30019988037072)","('Mulhouse', 54.30019988037072)",0.0
47.35,8.33,17.0,47.35,8.33,12.0,105,489750191,Suisse,Suisse,Aargau,Aargau,0.0,"('Zurich', 16.664300812632106)","('Zurich', 16.664300812632106)",0.0
47.88,7.01,45.0,47.88,7.01,33.0,105,489424482,France,France,-,-,0.0,"('Mulhouse', 28.120193205943515)","('Mulhouse', 28.120193205943515)",0.0
47.04,8.32,27.0,47.04,8.32,78.0,105,2824071362,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 6.279503401719631)","('Luzern', 6.279503401719631)",0.0
45.89,6.05,31.0,45.89,6.05,46.0,105,63383097,France,France,-,-,0.0,"('Annecy', 5.276935343281133)","('Annecy', 5.276935343281133)",0.0
47.64,9.17,77.0,47.64,9.17,28.0,105,473728587,Suisse,Suisse,Thurgau,Thurgau,0.0,"('Zurich', 55.57735813124365)","('Zurich', 55.57735813124365)",0.0
47.78,9.61,24.0,47.78,9.61,12.0,105,474752900,Deutschland,Deutschland,-,-,0.0,"('Zurich', 91.78604486082061)","('Zurich', 91.78604486082061)",0.0
46.26,9.85,30.0,46.26,9.85,13.0,105,594883062,Italia,Italia,-,-,0.0,"('Varese', 93.01288222063708)","('Varese', 93.01288222063708)",0.0
45.81,9.3,18.0,45.82,9.3,29.0,105,2740880937,Italia,Italia,-,-,1.1112511347447205,"('Varese', 36.67953405844188)","('Varese', 36.69157887874185)",3.2
45.85,9.38,74.0,45.85,9.38,29.0,105,273354650,Italia,Italia,-,-,0.0,"('Varese', 43.013643800410556)","('Varese', 43.013643800410556)",0.0
45.95,6.03,20.0,45.86,6.15,15.0,105,1562969755,France,France,-,-,13.642878285844144,"('Annecy', 5.137558392374516)","('Annecy', 8.705508951108207)",21.7
46.8,6.03,34.0,46.8,6.03,71.0,105,1017900966,France,France,-,-,0.0,"('Pontarlier', 27.273228452170446)","('Pontarlier', 27.273228452170446)",0.0
46.38,6.57,51.0,46.38,6.57,53.0,105,817912297,France,France,-,-,0.0,"('Lausanne', 18.574420474020116)","('Lausanne', 18.574420474020116)",0.0
45.84,9.51,83.0,45.84,9.51,20.0,105,3012258371,Italia,Italia,-,-,0.0,"('Varese', 52.99118772902463)","('Varese', 52.99118772902463)",0.0
46.45,6.17,44.0,46.45,6.17,60.0,105,873875726,Suisse,Suisse,Vaud,Vaud,0.0,"('Geneva', 27.782432538191436)","('Geneva', 27.782432538191436)",0.0
46.11,7.92,19.0,46.11,7.92,14.0,105,192261566,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 45.953948087770826)","('Sion', 45.953948087770826)",0.0
45.92,8.55,10.0,45.93,8.55,19.0,105,269922964,Italia,Italia,-,-,1.1112511347447205,"('Varese', 24.76550438720678)","('Varese', 24.22575900345834)",3.716666666666667
46.16,6.04,22.0,46.16,6.04,45.0,105,102650778,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 10.714171533694918)","('Geneva', 10.714171533694918)",0.0
46.8,10.25,13.0,46.77,10.18,20.0,105,154965234,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,6.283673822845382,"('Zurich', 140.05917463572143)","('Zurich', 143.21878108951904)",30.95
47.42,9.36,36.0,47.42,9.36,25.0,105,2179896347,Suisse,Suisse,Sankt Gallen,Sankt Gallen,0.0,"('Zurich', 61.22144782142145)","('Zurich', 61.22144782142145)",0.0
46.26,6.11,23.0,46.25,6.11,20.0,105,2173692470,France,France,-,-,1.1112511347447205,"('Geneva', 7.0621126131201075)","('Geneva', 7.965779367100758)",2.1
46.2,7.01,48.0,46.2,7.01,47.0,105,3920775274,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 26.403575481624564)","('Sion', 26.403575481624564)",0.0
45.88,6.52,42.0,45.88,6.52,55.0,106,3094131728,France,France,-,-,0.0,"('Annecy', 31.273211992321663)","('Annecy', 31.273211992321663)",0.0
46.2,6.14,20.0,46.2,6.14,84.0,106,220741151,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.0536168395962333)","('Geneva', 2.0536168395962333)",0.0
46.01,8.94,48.0,46.01,8.94,15.0,106,415714116,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 23.114138557330094)","('Varese', 23.114138557330094)",0.0
46.53,6.65,63.0,46.53,6.65,43.0,106,222189342,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.09,8.28,16.0,47.09,8.28,33.0,106,424447041,Suisse,Suisse,Luzern,Luzern,0.0,"('Luzern', 1.2518161548668694)","('Luzern', 1.2518161548668694)",0.0
46.19,6.27,48.0,46.19,6.27,57.0,106,1196483900,France,France,-,-,0.0,"('Annemasse', 2.5323428046463543)","('Annemasse', 2.5323428046463543)",0.0
47.42,8.05,22.0,47.42,8.05,33.0,106,265515708,Suisse,Suisse,Aargau,Aargau,0.0,"('Basel', 37.51510357116388)","('Basel', 37.51510357116388)",0.0
45.92,6.15,12.0,45.92,6.15,16.0,106,960925537,France,France,-,-,0.0,"('Annecy', 3.4012926503521106)","('Annecy', 3.4012926503521106)",0.0
47.4,8.62,50.0,47.4,8.62,50.0,106,71055924,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 6.4388330222804955)","('Zurich', 6.4388330222804955)",0.0
45.95,6.12,71.0,45.95,6.12,27.0,106,1405199504,France,France,-,-,0.0,"('Annecy', 5.562108015839386)","('Annecy', 5.562108015839386)",0.0
46.8,7.13,10.0,46.8,7.13,72.0,106,567354925,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,0.0,"('Bern', 28.684009928363814)","('Bern', 28.684009928363814)",0.0
46.0,8.96,61.0,46.0,8.96,45.0,106,2948924133,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 22.74976778646576)","('Varese', 22.74976778646576)",0.0
46.41,6.29,39.0,46.41,6.29,52.0,106,40129533,Suisse,Suisse,Vaud,Vaud,0.0,"('Annemasse', 24.292685113139974)","('Annemasse', 24.292685113139974)",0.0
46.28,9.4,63.0,46.28,9.4,29.0,106,1624033783,Italia,Italia,-,-,0.0,"('Varese', 67.80422461836328)","('Varese', 67.80422461836328)",0.0
45.76,9.85,49.0,45.76,9.85,44.0,106,242156145,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
46.21,6.14,44.0,46.21,6.14,62.0,106,1525528848,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.334834812994416)","('Geneva', 2.334834812994416)",0.0
46.78,6.64,15.0,46.78,6.64,64.0,106,493036527,Suisse,Suisse,Vaud,Vaud,0.0,"('Pontarlier', 25.61883280395197)","('Pontarlier', 25.61883280395197)",0.0
46.38,6.51,39.0,46.36,6.47,27.0,106,1099527900,France,France,-,-,3.7876500816904906,"('Lausanne', 24.447974868033402)","('Lausanne', 20.835381753745885)",8.216666666666667
46.28,6.17,27.0,46.28,6.17,31.0,106,402364639,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 8.893626428245392)","('Geneva', 8.893626428245392)",0.0
45.86,9.43,64.0,45.86,9.43,42.0,106,479872678,Italia,Italia,-,-,0.0,"('Varese', 46.96667880484449)","('Varese', 46.96667880484449)",0.0
46.46,9.8,26.0,46.46,9.8,21.0,106,119471593,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Varese', 103.5173845839428)","('Varese', 103.5173845839428)",0.0
47.64,6.46,55.0,47.64,6.46,46.0,106,621047004,France,France,-,-,0.0,"('Mulhouse', 66.45268466298415)","('Mulhouse', 66.45268466298415)",0.0
45.86,6.59,45.0,45.86,6.59,61.0,106,1024137594,France,France,-,-,0.0,"('Annecy', 36.883839463669425)","('Annecy', 36.883839463669425)",0.0
47.73,7.3,63.0,47.73,7.3,42.0,106,3202525679,France,France,-,-,0.0,"('Mulhouse', 3.3365237513735453)","('Mulhouse', 3.3365237513735453)",0.0
47.57,7.96,11.0,47.57,7.96,30.0,106,170765174,Deutschland,Deutschland,-,-,0.0,"('Basel', 26.994276090651326)","('Basel', 26.994276090651326)",0.0
45.92,6.87,47.0,45.92,6.87,50.0,106,239172885,France,France,-,-,0.0,"('Sion', 50.80580595438094)","('Sion', 50.80580595438094)",0.0
46.64,7.87,51.0,46.64,7.87,52.0,106,4131994809,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 43.44443225833365)","('Bern', 43.44443225833365)",0.0
47.38,8.54,67.0,47.38,8.54,39.0,106,474795905,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.62,7.07,27.0,46.61,7.07,64.0,106,1258154641,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg,1.1112511347447205,"('Lausanne', 31.96634476573768)","('Lausanne', 32.277700303873466)",6.516666666666667
46.29,7.52,96.0,46.29,7.52,10.0,106,899729078,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 14.501171240274866)","('Sion', 14.501171240274866)",0.0
47.2,5.94,54.0,47.2,5.94,51.0,106,3198733917,France,France,-,-,0.0,"('Pontarlier', 45.54989655475243)","('Pontarlier', 45.54989655475243)",0.0
45.85,6.16,58.0,45.85,6.16,44.0,106,1012071300,France,France,-,-,0.0,"('Annecy', 6.488047681886547)","('Annecy', 6.488047681886547)",0.0
46.53,6.65,50.0,46.53,6.65,56.0,106,289779577,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 1.3283201334703978)","('Lausanne', 1.3283201334703978)",0.0
47.38,8.54,12.0,47.15,8.11,13.0,106,2610496927,Suisse,Suisse,Luzern,Zürich,41.288246665430535,"('Luzern', 13.977061811890005)","('Zurich', 1.6615021190898316)",51.05
46.77,6.64,40.0,46.77,6.64,26.0,106,378119254,Suisse,Suisse,Vaud,Vaud,0.0,"('Pontarlier', 26.23257436178231)","('Pontarlier', 26.23257436178231)",0.0
47.38,8.54,44.0,47.38,8.54,41.0,106,261066274,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
47.38,8.57,47.0,47.38,8.57,59.0,106,3146790737,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 2.111783126419862)","('Zurich', 2.111783126419862)",0.0
46.5,6.67,10.0,46.53,6.65,27.0,106,2351170187,Suisse,Suisse,Vaud,Vaud,3.667849663933242,"('Lausanne', 1.3283201334703978)","('Lausanne', 3.7090607688757435)",9.066666666666666
46.14,6.68,33.0,46.14,6.68,21.0,106,2484721453,France,France,-,-,0.0,"('Annemasse', 34.572159800255285)","('Annemasse', 34.572159800255285)",0.0
45.84,7.73,24.0,45.83,7.73,13.0,107,10100102,Italia,Italia,-,-,1.1112511347454275,"('Sion', 53.5537833904325)","('Sion', 52.625872642211945)",3.05
46.83,10.34,12.0,47.38,8.42,27.0,107,424302727,Suisse,Suisse,Zürich,Graubünden - Grigioni - Grischun,157.5565251466777,"('Zurich', 9.894783164338651)","('Zurich', 147.95560531716862)",177.35
45.84,6.14,24.0,45.84,6.14,21.0,107,461101052,France,France,-,-,0.0,"('Annecy', 6.906944508196523)","('Annecy', 6.906944508196523)",0.0
46.19,6.13,21.0,46.2,6.16,55.0,107,454757424,Suisse,Suisse,Genève,Genève,2.5612697452559803,"('Geneva', 0.5153270743844632)","('Geneva', 3.03386104931381)",6.966666666666667
47.54,6.8,36.0,47.54,6.8,52.0,107,1367011543,France,France,-,-,0.0,"('Mulhouse', 46.24627176803335)","('Mulhouse', 46.24627176803335)",0.0
46.2,6.25,48.0,46.2,6.25,41.0,107,2254906156,France,France,-,-,0.0,"('Annemasse', 1.1324118130907088)","('Annemasse', 1.1324118130907088)",0.0
47.65,6.13,62.0,47.65,6.13,41.0,107,223941117,France,France,-,-,0.0,"('Pontarlier', 84.67752678871501)","('Pontarlier', 84.67752678871501)",0.0
45.98,6.92,55.0,45.98,6.92,34.0,107,93916751,France,France,-,-,0.0,"('Sion', 43.47245999570405)","('Sion', 43.47245999570405)",0.0
45.8,9.08,80.0,45.8,9.08,27.0,107,57597795,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
45.81,8.62,61.0,45.81,8.62,42.0,107,182944610,Italia,Italia,-,-,0.0,"('Varese', 16.00866219257126)","('Varese', 16.00866219257126)",0.0
47.74,6.48,44.0,47.64,6.46,20.0,107,537048675,France,France,-,-,11.212764935512732,"('Mulhouse', 66.45268466298415)","('Mulhouse', 63.77136225929413)",20.933333333333334
46.9,6.36,13.0,46.9,6.36,30.0,107,457741137,France,France,-,-,0.0,"('Pontarlier', 0.5227391630271303)","('Pontarlier', 0.5227391630271303)",0.0
45.86,9.41,13.0,45.86,9.41,17.0,107,457561762,Italia,Italia,-,-,0.0,"('Varese', 45.42639469597543)","('Varese', 45.42639469597543)",0.0
46.08,6.49,25.0,46.09,6.5,11.0,107,1038624967,France,France,-,-,1.3523829057623111,"('Annemasse', 23.290915956237058)","('Annemasse', 23.217396617078634)",2.533333333333333
45.92,6.87,13.0,45.92,6.87,82.0,107,379304932,France,France,-,-,0.0,"('Sion', 50.80580595438094)","('Sion', 50.80580595438094)",0.0
46.08,6.41,57.0,46.08,6.41,49.0,107,256539822,France,France,-,-,0.0,"('Annemasse', 18.37496817669323)","('Annemasse', 18.37496817669323)",0.0
45.9,6.65,39.0,45.9,6.65,64.0,107,3409741835,France,France,-,-,0.0,"('Annecy', 41.24181930499913)","('Annecy', 41.24181930499913)",0.0
46.21,6.14,24.0,46.21,6.14,28.0,107,1514593358,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 2.334834812994416)","('Geneva', 2.334834812994416)",0.0
46.48,9.83,19.0,46.48,9.83,88.0,107,251946089,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun,0.0,"('Varese', 106.7125949215535)","('Varese', 106.7125949215535)",0.0
46.23,6.14,17.0,46.24,6.13,23.0,107,2175288283,Suisse,Suisse,Genève,Genève,1.3511880962763465,"('Geneva', 5.265002089733374)","('Geneva', 3.915220404275979)",8.283333333333333
45.86,8.7,25.0,45.86,8.7,47.0,107,321573168,Italia,Italia,-,-,0.0,"('Varese', 10.86094954661369)","('Varese', 10.86094954661369)",0.0
45.88,6.44,33.0,45.88,6.44,69.0,107,1151742703,France,France,-,-,0.0,"('Annecy', 25.10494031143615)","('Annecy', 25.10494031143615)",0.0
47.8,6.31,73.0,47.8,6.31,34.0,107,1436797819,France,France,-,-,0.0,"('Mulhouse', 76.62215848017885)","('Mulhouse', 76.62215848017885)",0.0
46.18,9.86,17.0,46.15,9.99,22.0,107,3704850195,Italia,Italia,-,-,10.54603846507631,"('Varese', 97.14452557410274)","('Varese', 89.37554942084074)",33.6
46.84,7.66,95.0,46.84,7.66,12.0,107,82618596,Suisse,Suisse,Bern - Berne,Bern - Berne,0.0,"('Bern', 16.97751878100267)","('Bern', 16.97751878100267)",0.0
46.5,6.23,52.0,46.5,6.23,55.0,107,534622304,Suisse,Suisse,Vaud,Vaud,0.0,"('Lausanne', 33.59882791846594)","('Lausanne', 33.59882791846594)",0.0
46.29,7.97,42.0,46.29,7.97,48.0,107,2915065860,Suisse,Suisse,Valais - Wallis,Valais - Wallis,0.0,"('Sion', 48.048237243150226)","('Sion', 48.048237243150226)",0.0
47.72,7.28,55.0,47.72,7.28,40.0,107,86600652,France,France,-,-,0.0,"('Mulhouse', 5.1944798445368106)","('Mulhouse', 5.1944798445368106)",0.0
47.5,6.9,28.0,47.5,6.9,67.0,107,3378047818,France,France,-,-,0.0,"('Mulhouse', 42.71946771741869)","('Mulhouse', 42.71946771741869)",0.0
45.75,6.42,73.0,45.75,6.42,34.0,107,1702489195,France,France,-,-,0.0,"('Annecy', 28.80068266562705)","('Annecy', 28.80068266562705)",0.0
47.13,10.27,12.0,47.13,10.27,43.0,107,6631492,Österreich,Österreich,-,-,0.0,"('Zurich', 132.38251116952569)","('Zurich', 132.38251116952569)",0.0
46.25,6.13,34.0,46.25,6.13,70.0,107,1326792212,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 6.231589512632507)","('Geneva', 6.231589512632507)",0.0
45.83,6.81,10.0,46.01,7.33,14.0,107,2933943639,Suisse,Italia,Valais - Wallis,-,44.90032316925224,"('Sion', 24.86200859270752)","('Annecy', 54.20984604150633)",151.66666666666666
46.2,6.16,23.0,46.2,6.16,43.0,107,240791468,Suisse,Suisse,Genève,Genève,0.0,"('Geneva', 0.5153270743844632)","('Geneva', 0.5153270743844632)",0.0
46.0,8.91,36.0,46.0,8.91,45.0,107,325631708,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 21.274986568355367)","('Varese', 21.274986568355367)",0.0
46.01,8.93,53.0,46.01,8.93,27.0,107,292254629,Suisse,Suisse,Ticino,Ticino,0.0,"('Varese', 22.831565200425082)","('Varese', 22.831565200425082)",0.0
47.33,8.58,21.0,47.33,8.58,14.0,107,1447065434,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 4.659101867236818)","('Zurich', 4.659101867236818)",0.0
45.92,6.07,52.0,45.92,6.07,51.0,107,1285214186,France,France,-,-,0.0,"('Annecy', 4.239991442958845)","('Annecy', 4.239991442958845)",0.0
47.8,8.92,18.0,47.8,8.92,20.0,107,45004636,Deutschland,Deutschland,-,-,0.0,"('Zurich', 55.569141923986514)","('Zurich', 55.569141923986514)",0.0
47.72,7.57,23.0,47.72,7.57,16.0,107,1639922772,Deutschland,Deutschland,-,-,0.0,"('Basel', 17.18291309324446)","('Basel', 17.18291309324446)",0.0
47.1,9.52,16.0,47.11,9.52,10.0,107,299567683,Liechtenstein,Liechtenstein,-,-,1.1112511347447205,"('Zurich', 78.54592545353638)","('Zurich', 78.96262547632642)",47.583333333333336
45.8,9.08,67.0,45.8,9.08,40.0,107,365017548,Italia,Italia,-,-,0.0,"('Varese', 19.741049492816074)","('Varese', 19.741049492816074)",0.0
47.38,8.54,42.0,47.38,8.54,36.0,108,25097794,Suisse,Suisse,Zürich,Zürich,0.0,"('Zurich', 1.6615021190898316)","('Zurich', 1.6615021190898316)",0.0
46.42,6.27,11.0,46.53,6.69,19.0,108,495171020,Suisse,Suisse,Vaud,Vaud,34.38788601774143,"('Lausanne', 1.8186166967305109)","('Annemasse', 25.1921411375879)",38.15
47.11,6.83,28.0,47.11,6.83,44.0,108,1117077312,Suisse,Suisse,Neuchâtel,Neuchâtel,0.0,"('Pontarlier', 42.66124507752928)","('Pontarlier', 42.66124507752928)",0.0
45.76,9.85,65.0,45.76,9.85,43.0,108,1236678607,Italia,Italia,-,-,0.0,"('Varese', 79.57413923238255)","('Varese', 79.57413923238255)",0.0
47.35,6.91,78.0,47.35,6.91,28.0,108,998108280,France,France,-,-,0.0,"('Mulhouse', 54.62401880678455)","('Mulhouse', 54.62401880678455)",0.0
45.82,6.16,26.0,45.82,6.16,37.0,108,315949937,France,France,-,-,0.0,"('Annecy', 9.500584241433325)","('Annecy', 9.500584241433325)",0.0
45.9,6.47,40.0,45.9,6.47,68.0,108,510863472,France,France,-,-,0.0,"('Annecy', 27.321863830848077)","('Annecy', 27.321863830848077)",0.0
46.18,6.22,58.0,46.18,6.22,46.0,108,3664327756,France,France,-,-,0.0,"('Annemasse', 2.1011620179987336)","('Annemasse', 2.1011620179987336)",0.0
46.27,6.84,85.0,46.27,6.84,20.0,108,910557871,France,France,-,-,0.0,"('Lausanne', 32.13203500702728)","('Lausanne', 32.13203500702728)",0.0
